year,precipitation_sum,precipitation_avg,precipitation_min,precipitation_max,temperature_sum,temperature_avg,temperature_min,temperature_max,lat,lon
1941,682.30005,1.8744507,0,24.499996,2249.3318,6.179483,-12.297585,26.098251,45.78,-117.92
1942,764,2.098901,0,23.3,1970.5901,5.413709,-21.207998,24.450333,45.78,-117.92
1943,724.10004,1.9892858,0,24.2,2012.5631,5.5290194,-23.38925,23.581587,45.78,-117.92
1944,622.39996,1.7052053,0,16.800001,1998.832,5.476252,-13.014251,23.63575,45.78,-117.92
1945,922.99994,2.5287669,0,20.8,1960.482,5.371184,-15.2475815,23.904501,45.78,-117.92
1946,1011.30005,2.778297,0,38.800003,1859.0193,5.107196,-12.353832,25.329498,45.78,-117.92
1947,945.10004,2.5964286,0,29.9,1982.9442,5.447649,-17.247583,23.612831,45.78,-117.92
1948,1140.3999,3.1243832,0,29.7,2055.6487,5.631914,-13.051751,22.364916,45.78,-117.92
1949,776.8,2.1340659,0,25.1,2273.638,6.2462583,-17.853834,25.304502,45.78,-117.92
1950,1102.2,3.0280218,0,25.2,2115.8337,5.81273,-20.96583,25.217499,45.78,-117.92
1951,989.39996,2.7181318,0,25.500002,2236.4282,6.1440334,-22.020002,25.050835,45.78,-117.92
1952,766.69995,2.1005478,0,26.3,2399.323,6.5734878,-14.432502,26.073751,45.78,-117.92
1953,1197.1001,3.2887366,0,30.400002,2476.2368,6.8028483,-11.417918,25.338333,45.78,-117.92
1954,913.4,2.5093408,0,19.999998,2263.474,6.2183356,-13.667918,24.042501,45.78,-117.92
1955,1129.4,3.1027472,0,32.600006,1713.5408,4.7075295,-18.205418,26.300833,45.78,-117.92
1956,1034,2.8328767,0,42.6,2217.8604,6.0763297,-18.065834,26.4925,45.78,-117.92
1957,889.8999,2.4447799,0,29.400002,2257.195,6.2010856,-20.461668,22.665415,45.78,-117.92
1958,1091.3,2.9980772,0,31.300001,2831.1843,7.777979,-10.953332,25.492498,45.78,-117.92
1959,1093.5999,3.0043952,0,30.300003,2280.9429,6.2663264,-22.274164,28.838333,45.78,-117.92
1960,978.3,2.680274,0,35.500004,2194.15,6.0113697,-15.459584,27.06125,45.78,-117.92
1961,1020.5,2.8035715,0,27,2471.0657,6.788642,-18.405416,28.88208,45.78,-117.92
1962,926.19995,2.5445054,0,30.1,2237.299,6.146426,-21.40125,25.763336,45.78,-117.92
1963,821.7999,2.257692,0,32.4,2562.8909,7.040909,-22.259584,24.188334,45.78,-117.92
1964,1036.2,2.838904,0,37.4,1982.8895,5.4325743,-13.447085,24.802916,45.78,-117.92
1965,1015.4999,2.7898347,0,40.499996,2382.3948,6.5450406,-25.949163,26.24875,45.78,-117.92
1966,871.19995,2.3934064,0,32.1,2452.9553,6.7388883,-11.232501,24.675833,45.78,-117.92
1967,974.5,2.6771977,0,39.29999,2684.0598,7.3737907,-8.782501,27.084167,45.78,-117.92
1968,1006.2,2.7567124,0,33.1,2306.9229,6.3203363,-18.52625,26.263336,45.78,-117.92
1969,822.2001,2.2587914,0,27.400002,2275.4802,6.2513194,-23.726252,24.215418,45.78,-117.92
1970,1122.9,3.0848901,0,26.100002,2344.212,6.4401426,-12.119999,25.602919,45.78,-117.92
1971,1053.4,2.8939562,0,27.300003,2115.2095,5.811015,-13.774167,26.72375,45.78,-117.92
1972,1052.5,2.8835616,0,28.900002,2254.329,6.1762443,-15.595,27.32167,45.78,-117.92
1973,930.4,2.556044,0,27.199999,2282.876,6.2716374,-23.638748,25.059166,45.78,-117.92
1974,933.2,2.5637362,0,28.6,2575.6511,7.0759645,-19.595001,25.98625,45.78,-117.92
1975,1151.1,3.1623626,0,38.199997,2022.2802,5.5557146,-11.3825,26.146667,45.78,-117.92
1976,871.69995,2.388219,0,32.100006,2285.4353,6.2614665,-14.534583,23.205,45.78,-117.92
1977,695.9,1.9118133,0,26.099997,2469.8303,6.7852483,-13.540835,26.400831,45.78,-117.92
1978,991.6,2.7241757,0,36.9,2447.6113,6.724207,-15.522084,25.782084,45.78,-117.92
1979,840.3,2.3085165,0,35.8,2337.6929,6.422233,-21.772085,27.10083,45.78,-117.92
1980,853.4,2.3380823,0,31.000002,2251.9563,6.169743,-19.07625,24.200834,45.78,-117.92
1981,900.1,2.4728022,0,25.399998,2717.5347,7.4657545,-11.086666,25.640419,45.78,-117.92
1982,1142.4,3.1384616,0,36.600002,2164.3804,5.9460998,-17.134584,24.805,45.78,-117.92
1983,990.2,2.7203298,0,18.7,2564.4075,7.0450754,-10.351251,25.855001,45.78,-117.92
1984,996.80005,2.730959,0,31.9,2096.4229,5.743624,-29.188751,24.534166,45.78,-117.92
1985,816.5,2.2431319,0,23.200003,2048.3093,5.6272235,-18.188753,25.459166,45.78,-117.92
1986,760.8,2.0901098,0,40,2497.0532,6.8600364,-21.207502,25.475836,45.78,-117.92
1987,635.3,1.7453296,0,22.300003,2999.9702,8.241676,-15.036667,24.275833,45.78,-117.92
1988,834.00006,2.2849317,0,22.5,2676.75,7.3335614,-13.861667,26.85083,45.78,-117.92
1989,824.30005,2.2645605,0,23.700003,2311.3574,6.349883,-24.088753,24.1175,45.78,-117.92
1990,816.89996,2.2442307,0,20.099998,2787.3406,7.657529,-14.77625,27.065414,45.78,-117.92
1991,752.5,2.0673077,0,40,2360.028,6.4835935,-27.765833,23.621666,45.78,-117.92
1941,755.5,2.0755494,0,37.699997,2782.4263,7.644028,-8.064333,21.535666,37.1,-103.62
1942,562.4,1.545055,0,34.699997,3007.5388,8.262469,-15.726833,24.437752,37.1,-103.62
1943,474.7,1.3041209,0,26.9,3436.7222,9.441545,-12.803917,25.164833,37.1,-103.62
1944,645.9,1.7695891,0,42.499996,2961.606,8.113989,-13.466416,25.383585,37.1,-103.62
1945,567.9,1.5558904,0,26.900002,3061.4744,8.387601,-13.4851675,23.514832,37.1,-103.62
1946,749.30005,2.0585165,0,61.1,3221.4785,8.850216,-10.397666,24.593996,37.1,-103.62
1947,438.40002,1.2043957,0,22.599998,2948.1533,8.099322,-15.21225,25.094,37.1,-103.62
1948,514.7,1.410137,0,48.599995,3077.9702,8.432796,-23.347666,24.77108,37.1,-103.62
1949,585.7001,1.6090661,0,29.900002,3310.9868,9.096118,-18.21225,23.521086,37.1,-103.62
1950,482.2,1.3247253,0,22.300001,3984.86,10.947418,-10.865251,26.328499,37.1,-103.62
1951,519.39996,1.4269229,0,53.199997,3497.351,9.608108,-16.171503,27.843084,37.1,-103.62
1952,365.4,1.0010959,0,12.3,3694.936,10.123113,-22.009,29.555582,37.1,-103.62
1953,363.2,0.99780226,0,16.7,3706.322,10.182203,-14.631919,28.391005,37.1,-103.62
1954,336.59998,0.92472523,0,30.400002,4141.17,11.376841,-14.292336,27.693083,37.1,-103.62
1955,551,1.5137362,0,92.1,3479.747,9.559745,-13.094417,26.274336,37.1,-103.62
1956,371.40002,1.0175343,0,81.299995,3815.4336,10.453242,-18.644419,25.816002,37.1,-103.62
1957,563.7999,1.5489008,0,43.999996,3409.3093,9.366235,-13.321502,29.380585,37.1,-103.62
1958,559.5,1.5370879,0,26,3532.705,9.705234,-10.556918,26.201418,37.1,-103.62
1959,581.5,1.5975275,0,21.1,3223.1055,8.854686,-25.348585,25.851418,37.1,-103.62
1960,619.80005,1.6980823,0,27.800001,3273.2148,8.967711,-19.33817,27.570166,37.1,-103.62
1961,565.2,1.5527472,0,26.3,3017.1782,8.288951,-15.406918,24.50975,37.1,-103.62
1962,414.8,1.1395605,0,19.3,3640.2761,10.000758,-24.90483,26.526419,37.1,-103.62
1963,358.5,0.9848901,0,19.2,4070.6807,11.183188,-26.4965,27.266,37.1,-103.62
1964,349.4,0.95726025,0,19.099998,3293.3838,9.022969,-16.804834,27.947256,37.1,-103.62
1965,518,1.4230769,0,32.5,3570.1758,9.808175,-13.892335,24.828499,37.1,-103.62
1966,396,1.0879121,0,31.100002,3597.407,9.882986,-19.509,27.355585,37.1,-103.62
1967,499.8,1.3730769,0,34.2,3713.5657,10.202104,-10.352751,24.155586,37.1,-103.62
1968,491.4,1.3463013,0,24.900002,3408.0151,9.337028,-11.938169,27.470167,37.1,-103.62
1969,567.7,1.5596154,0,30.299997,3429.6575,9.422136,-15.852753,27.870169,37.1,-103.62
1970,394.09998,1.0826923,0,23.5,3366.7363,9.249275,-13.181918,27.266,37.1,-103.62
1971,404,1.1098901,0,25.899998,3606.7927,9.9087715,-20.294415,29.75975,37.1,-103.62
1972,577.4,1.5819179,0,32.699997,3587.8982,9.829858,-14.592335,25.286833,37.1,-103.62
1973,477.40002,1.3115386,0,28.2,2947.6868,8.098041,-19.646502,27.186836,37.1,-103.62
1974,457.49997,1.256868,0,27.2,3383.528,9.295406,-19.84442,26.345163,37.1,-103.62
1975,448.8,1.232967,0,34.899994,3348.6282,9.199528,-17.288166,25.378496,37.1,-103.62
1976,474.8,1.3008219,0,34.599995,3565.6838,9.768997,-10.890251,24.982664,37.1,-103.62
1977,518.2,1.4236264,0,24.7,3595.9216,9.878905,-23.63608,25.405584,37.1,-103.62
1978,483.10004,1.3271979,0,23.4,3690.1804,10.137858,-13.1048355,26.745165,37.1,-103.62
1979,688.69995,1.8920329,0,45.9,3054.1445,8.390507,-19.729834,25.457664,37.1,-103.62
1980,478.59998,1.3112328,0,32.800003,3604.901,9.876441,-11.736085,27.145163,37.1,-103.62
1981,561.7,1.543132,0,29.099998,3985.4695,10.949092,-9.040251,27.097252,37.1,-103.62
1982,639.7,1.7574176,0,41.599995,3483.599,9.570327,-21.306917,24.468084,37.1,-103.62
1983,557.6,1.5318681,0,29.200006,3285.0217,9.024785,-18.644419,24.901415,37.1,-103.62
1984,618.4,1.6942466,0,29.300001,2945.5132,8.0699,-21.609001,24.965998,37.1,-103.62
1985,614.9,1.6892858,0,24.400002,3446.3616,9.468026,-17.461082,26.386835,37.1,-103.62
1986,623.6,1.7131867,0,31.5,3789.9321,10.411901,-13.636085,25.105585,37.1,-103.62
1987,634.5,1.7431319,0,31.2,3455.0847,9.491991,-13.486083,25.93683,37.1,-103.62
1988,600.7,1.6457535,0,39.899998,3306.5046,9.058917,-18.74025,24.74308,37.1,-103.62
1989,549.5,1.5096154,0,31.299997,3684.7366,10.122903,-20.994417,24.611832,37.1,-103.62
1990,526.5,1.4464285,0,40.6,3609.5386,9.916315,-14.565251,27.866,37.1,-103.62
1991,552.1,1.5167582,0,59,3642.6074,10.007163,-18.796501,26.497252,37.1,-103.62
1941,691.5,1.8997253,0,38.4,2039.2922,5.6024513,-16.960667,24.037252,39.8,-105.25
1942,835.10004,2.294231,0,47.999996,1779.0942,4.8876214,-22.339834,22.166418,39.8,-105.25
1943,526.8,1.4472528,0,26.9,2443.863,6.7139096,-18.727337,23.385168,39.8,-105.25
1944,540.5,1.480822,0,42.3,2188.963,5.9971585,-15.237748,25.101831,39.8,-105.25
1945,825.69995,2.2621915,0,32.899998,1776.5088,4.8671474,-16.468998,21.3685,39.8,-105.25
1946,715.30005,1.9651101,0,32.300003,2070.582,5.688412,-14.854417,24.4685,39.8,-105.25
1947,829.5,2.2788463,0,27.800001,1624.0361,4.4616375,-16.073168,22.005999,39.8,-105.25
1948,483.19998,1.3238356,0,39.2,2454.8235,6.725544,-20.227331,23.528917,39.8,-105.25
1949,583.8,1.6038461,0,25.800001,2630.4487,7.2265077,-19.289833,24.045584,39.8,-105.25
1950,491.7,1.3508242,0,30.500002,2359.518,6.4821925,-18.900667,20.393084,39.8,-105.25
1951,617.9,1.6975275,0,20.4,1742.049,4.7858486,-25.03817,22.055582,39.8,-105.25
1952,553.4,1.5161644,0,40.699997,2095.696,5.741633,-19.963167,22.855583,39.8,-105.25
1953,498.7,1.370055,0,32.399998,2448.7302,6.7272806,-19.542334,23.195168,39.8,-105.25
1954,401.4,1.1027472,0,23.9,2928.1533,8.044377,-15.386085,26.390999,39.8,-105.25
1955,467.69998,1.28489,0,33.8,2035.1863,5.5911713,-19.3215,24.380583,39.8,-105.25
1956,442.5,1.2123288,0,28.699999,2379.79,6.519973,-20.219418,22.22225,39.8,-105.25
1957,717.9,1.9722528,0,63.300003,1985.224,5.4539123,-15.479833,22.882668,39.8,-105.25
1958,520,1.4285715,0,24.4,2365.1782,6.497742,-13.236084,21.66392,39.8,-105.25
1959,712.7001,1.9579673,0,33,1904.399,5.2318654,-20.054836,21.420168,39.8,-105.25
1960,553.9,1.5175343,0,45.700005,2097.3003,5.7460284,-20.909002,22.366,39.8,-105.25
1961,681.3,1.8717033,0,44.19999,1849.4761,5.0809784,-16.8215,21.261831,39.8,-105.25
1962,428.39996,1.1769229,0,25.499998,2272.545,6.243255,-26.663168,22.38475,39.8,-105.25
1963,481.49997,1.3228021,0,62.20001,2624.6843,7.2106714,-30.881918,23.576418,39.8,-105.25
1964,446.09998,1.2221917,0,26.599997,1922.6714,5.267593,-20.09025,22.961832,39.8,-105.25
1965,682.3,1.8744506,0,53.800003,2094.6113,5.754427,-18.421503,21.680586,39.8,-105.25
1966,438,1.2032967,0,26.7,2396.1926,6.582947,-15.500669,23.58475,39.8,-105.25
1967,684.5,1.8804945,0,34.5,2241.2512,6.157284,-16.623587,21.122252,39.8,-105.25
1968,602.9,1.6517808,0,22.4,1901.2877,5.2090073,-15.221501,21.807665,39.8,-105.25
1969,736.69995,2.023901,0,40.2,1969.6094,5.4110146,-15.634,23.026419,39.8,-105.25
1970,551.5,1.5151099,0,34.8,1960.1343,5.3849845,-19.71525,22.986834,39.8,-105.25
1971,532.4,1.4626374,0,45.8,2016.8136,5.5406966,-25.338165,22.6035,39.8,-105.25
1972,593.3,1.6254795,0,20.900003,2204.1982,6.0388994,-21.842337,22.238916,39.8,-105.25
1973,685.30005,1.8826925,0,43.399998,1695.353,4.657563,-22.77775,24.180586,39.8,-105.25
1974,591.60004,1.6252748,0,35.6,2122.3403,5.8306055,-20.913168,22.057669,39.8,-105.25
1975,562.2,1.5445055,0,73.200005,2029.2905,5.574974,-17.600668,22.266,39.8,-105.25
1976,619.5,1.6972603,0,26.799997,2345.9878,6.427364,-17.809002,23.318085,39.8,-105.25
1977,558.4,1.534066,0,81.99999,2590.772,7.1175056,-21.086084,23.122252,39.8,-105.25
1978,591.5,1.625,0,39.099995,2631.6094,7.2296963,-14.636082,22.663918,39.8,-105.25
1979,711.39996,1.9543955,0,36.1,1758.5554,4.8311963,-23.825666,22.807669,39.8,-105.25
1980,712.6,1.9523287,0,62.4,2138.5068,5.858923,-17.259,23.309752,39.8,-105.25
1981,575.19995,1.5802196,0,39.5,2810.7407,7.721815,-15.831918,22.318085,39.8,-105.25
1982,669,1.8379121,0,35.299995,2172.1575,5.9674654,-18.711082,22.916,39.8,-105.25
1983,792.6,2.1774724,0,63,2102.8926,5.7771773,-18.01525,20.997252,39.8,-105.25
1984,867,2.3753424,0,54.1,1695.4609,4.6450987,-23.956915,21.14725,39.8,-105.25
1985,650,1.7857143,0,23.6,2009.7762,5.5213633,-21.921501,22.28475,39.8,-105.25
1986,608.30005,1.671154,0,75.49999,2392.5427,6.5729194,-17.731916,21.811836,39.8,-105.25
1987,736.8,2.024176,0,58.199997,2352.3826,6.4625893,-16.381918,22.345167,39.8,-105.25
1988,561.4,1.5380822,0,42.100002,2389.711,6.5471535,-16.338167,22.92225,39.8,-105.25
1989,628.8,1.7274725,0,44.099995,2161.576,5.9383955,-24.86525,23.576414,39.8,-105.25
1990,656.9,1.8046705,0,42.199997,2342.0137,6.4341035,-17.379835,24.220167,39.8,-105.25
1991,559,1.5357143,0,66.799995,2348.6262,6.45227,-25.019415,22.124334,39.8,-105.25
1941,734.7,2.0184066,0,47.3,2186.613,6.007179,-14.059334,22.369833,38.6,-104.87
1942,668.5,1.8365384,0,37.2,1980.8485,5.4418917,-21.480165,23.73025,38.6,-104.87
1943,556.30005,1.5282968,0,26.1,2452.1963,6.736803,-19.890581,24.149002,38.6,-104.87
1944,604.3,1.6556164,0,73.89998,2329.9976,6.383555,-15.113502,23.85525,38.6,-104.87
1945,811.9,2.2243836,0,28.7,1948.8016,5.3391824,-18.103083,21.353165,38.6,-104.87
1946,659.4,1.8115386,0,23.1,2162.8735,5.9419603,-16.003084,22.603167,38.6,-104.87
1947,804.3,2.2096155,0,30.2,1792.3359,4.924,-15.630169,21.921913,38.6,-104.87
1948,460.59998,1.2619177,0,31.5,2382.766,6.5281262,-22.203085,23.536499,38.6,-104.87
1949,464,1.2747253,0,19,2741.7483,7.5322757,-18.0135,23.032333,38.6,-104.87
1950,441.6,1.2131869,0,19.700003,3137.5908,8.619755,-16.481833,23.770248,38.6,-104.87
1951,524.7,1.4414835,0,22.3,2654.5503,7.292721,-23.588083,26.08692,38.6,-104.87
1952,417.00003,1.1424658,0,35.300003,3125.831,8.563921,-18.127665,26.58275,38.6,-104.87
1953,379.1,1.0414835,0,17.1,3153.2837,8.662868,-14.950582,26.541084,38.6,-104.87
1954,320.1,0.8793956,0,23.9,3559.267,9.778206,-12.075583,27.4265,38.6,-104.87
1955,369.2,1.0142858,0,29.700003,2834.7751,7.7878437,-19.485998,26.078583,38.6,-104.87
1956,452.9,1.240822,0,35.3,3056.737,8.374622,-15.794333,24.872332,38.6,-104.87
1957,768.7,2.1118133,0,72.9,2458.375,6.7537775,-14.933915,25.414001,38.6,-104.87
1958,523.8,1.439011,0,36.100002,2997.2544,8.234216,-11.59225,23.27025,38.6,-104.87
1959,576,1.5824176,0,41.899998,2610.6648,7.172156,-24.383917,24.049417,38.6,-104.87
1960,551.7999,1.5117806,0,34.199993,2818.0225,7.7206097,-19.761,25.284834,38.6,-104.87
1961,604.7,1.6612638,0,24.300001,2474.315,6.7975683,-17.3985,23.272331,38.6,-104.87
1962,420.3,1.1546702,0,18.1,2838.669,7.798541,-26.515167,24.855667,38.6,-104.87
1963,443.3,1.2178571,0,36,3342.552,9.182836,-29.710999,25.553583,38.6,-104.87
1964,336,0.92054796,0,20.900002,2641.7744,7.237738,-17.571417,26.151499,38.6,-104.87
1965,640,1.7582418,0,44,2683.0522,7.3710227,-16.892248,24.388998,38.6,-104.87
1966,459.6,1.2626374,0,22.400002,2871.6,7.8890114,-16.477669,26.518167,38.6,-104.87
1967,620.1,1.7035713,0,28.6,2844.371,7.814206,-15.252666,22.653582,38.6,-104.87
1968,518.7,1.421096,0,22.1,2591.6309,7.1003585,-15.992251,24.241083,38.6,-104.87
1969,614.8,1.689011,0,31.500002,2583.1,7.096429,-15.9714155,24.826502,38.6,-104.87
1970,429.90002,1.181044,0,22.900005,2629.15,7.2229395,-20.898499,26.230667,38.6,-104.87
1971,390.69998,1.0733516,0,32.699997,2766.2253,7.59952,-26.365164,26.424417,38.6,-104.87
1972,555.6,1.5221918,0,34.699993,2807.5413,7.691894,-16.913084,24.266085,38.6,-104.87
1973,487.9,1.3403846,0,33.2,2586.4355,7.1055923,-20.935999,26.584837,38.6,-104.87
1974,429.2,1.1791209,0,27.499998,2913.2336,8.003389,-21.994331,25.334833,38.6,-104.87
1975,400,1.0989012,0,32.1,2694.0957,7.401362,-19.115166,24.609835,38.6,-104.87
1976,565.9,1.550411,0,47.7,2886.7996,7.90904,-13.542249,25.080667,38.6,-104.87
1977,541.10004,1.4865385,0,25.600002,3120.667,8.573261,-13.365169,24.774416,38.6,-104.87
1978,492.9,1.3541209,0,39.100002,3198.8916,8.788164,-10.396417,25.255667,38.6,-104.87
1979,687.7999,1.8895602,0,25.7,2331.6042,6.405506,-24.556833,23.999414,38.6,-104.87
1980,659.5,1.8068494,0,67.299995,2929.964,8.027299,-13.350583,25.361916,38.6,-104.87
1981,590.2,1.6214286,0,29.699999,3437.865,9.444684,-11.698501,24.239004,38.6,-104.87
1982,659,1.8104396,0,30.200003,2728.94,7.497088,-20.071417,25.093168,38.6,-104.87
1983,604,1.6593406,0,28.200003,2962.1128,8.137672,-12.1901655,24.92025,38.6,-104.87
1984,737.4,2.020274,0,37.800003,2342.229,6.4170656,-22.250586,23.328585,38.6,-104.87
1985,585,1.6071428,0,36.4,2795.523,7.680008,-19.00475,25.416084,38.6,-104.87
1986,492.30002,1.3524725,0,24.999996,3122.365,8.577926,-19.169333,24.228584,38.6,-104.87
1987,656,1.8021978,0,44.900005,2991.667,8.218865,-17.500582,25.441086,38.6,-104.87
1988,513.7,1.4073973,0,20.800001,2948.266,8.077441,-13.092248,23.839003,38.6,-104.87
1989,597.30005,1.6409342,0,37.6,2934.4504,8.061677,-22.410997,25.580667,38.6,-104.87
1990,688.30005,1.8909342,0,29.399998,2870.9922,7.887341,-16.269333,26.491089,38.6,-104.87
1991,578.9,1.5903847,0,126.29999,2961.7651,8.136718,-20.31933,24.528585,38.6,-104.87
1941,620.4,1.7043957,0,42.8,2601.719,7.1475797,-16.434504,24.315498,39.38,-104.2
1942,662.19995,1.8192307,0,38.799995,2163.6587,5.944117,-21.144918,24.138414,39.38,-104.2
1943,478.4,1.3142858,0,31.800005,2828.0273,7.7693057,-16.355333,24.573832,39.38,-104.2
1944,535.2,1.4663014,0,35.200005,2669.3303,7.313234,-14.107419,24.998833,39.38,-104.2
1945,730.19995,2.000548,0,31.399996,2376.4824,6.5109105,-14.013667,22.515497,39.38,-104.2
1946,560.5,1.5398352,0,31.7,2590.6753,7.11724,-12.822,24.859251,39.38,-104.2
1947,707,1.9423077,0,37.100006,2089.2021,5.7395663,-16.330334,22.977997,39.38,-104.2
1948,353.6,0.96876717,0,17.699999,2850.7573,7.810294,-23.692831,24.68633,39.38,-104.2
1949,512,1.4065934,0,26.1,2994.4148,8.226415,-19.0845,25.150917,39.38,-104.2
1950,429.5,1.1799451,0,24.299995,3392.3792,9.319723,-15.248165,24.366419,39.38,-104.2
1951,449.3,1.2343407,0,27.4,2777.3237,7.63001,-24.060667,26.164335,39.38,-104.2
1952,457.4,1.2531507,0,39.600002,3190.09,8.739973,-20.129417,27.333082,39.38,-104.2
1953,414.39996,1.1384615,0,24.199999,3167.836,8.702846,-19.035667,27.356,39.38,-104.2
1954,294.1,0.80796707,0,42.699997,3830.7922,10.524155,-13.046085,29.62892,39.38,-104.2
1955,374.4,1.0285714,0,25.2,3203.9028,8.80193,-17.691917,27.841415,39.38,-104.2
1956,415.59998,1.13863,0,39.6,3311.209,9.071805,-17.45858,25.576836,39.38,-104.2
1957,688.8,1.8923076,0,56.600002,2901.936,7.9723516,-12.6502495,25.147665,39.38,-104.2
1958,477.90002,1.3129121,0,27.900003,3296.136,9.055319,-12.956501,26.035166,39.38,-104.2
1959,508.89996,1.3980768,0,37.299995,2909.9883,7.9944735,-22.150251,25.406,39.38,-104.2
1960,548.5,1.5027397,0,43.9,2899.4944,7.94382,-20.902334,26.122667,39.38,-104.2
1961,579.5,1.5920329,0,23.399998,2703.582,7.427423,-16.389832,24.087255,39.38,-104.2
1962,447.7,1.2299451,0,26.1,3193.0176,8.772026,-27.116919,26.151834,39.38,-104.2
1963,454.9,1.2497252,0,21.400002,3629.7969,9.97197,-31.171083,27.69558,39.38,-104.2
1964,330.2,0.90465754,0,23.099998,3004.3022,8.230965,-15.729417,26.864334,39.38,-104.2
1965,626.80005,1.7219782,0,66,3109.9944,8.543941,-17.248163,25.19975,39.38,-104.2
1966,390.80002,1.0736264,0,19.900002,3224.532,8.858604,-17.719,26.94767,39.38,-104.2
1967,546.6,1.5016483,0,33.2,3273.7568,8.993837,-11.008583,24.120584,39.38,-104.2
1968,453.19998,1.2416438,0,25.099998,3040.969,8.331422,-13.221084,26.303917,39.38,-104.2
1969,577.10004,1.5854397,0,29.000002,2958.4612,8.127641,-17.533585,27.422667,39.38,-104.2
1970,416.7,1.1447803,0,20.900003,3009.4277,8.267658,-16.235666,28.733084,39.38,-104.2
1971,408.59998,1.1225274,0,31.899998,3017.9924,8.291188,-24.327332,27.210167,39.38,-104.2
1972,516.7,1.4156165,0,36.3,3107.4692,8.513615,-19.012749,24.818499,39.38,-104.2
1973,569.9,1.5656594,0,30.2,2376.2258,6.528093,-23.2065,26.858084,39.38,-104.2
1974,450.19998,1.2368132,0,29.799997,2899.5757,7.965867,-23.019,25.522669,39.38,-104.2
1975,423.5,1.1634616,0,57.7,3026.9966,8.315925,-14.898166,25.247665,39.38,-104.2
1976,502.69998,1.3772602,0,41.799995,3227.6025,8.842747,-14.714833,26.883085,39.38,-104.2
1977,544.2,1.495055,0,42.799995,3375.5483,9.273484,-14.810665,26.087252,39.38,-104.2
1978,471.5,1.2953297,0,46.499992,3357.2612,9.223245,-13.519001,26.516418,39.38,-104.2
1979,641.7,1.7629122,0,23.200003,2572.2383,7.066589,-25.966917,25.085165,39.38,-104.2
1980,577,1.5808219,0,35.800003,2989.682,8.190909,-16.654415,26.608084,39.38,-104.2
1981,541.2,1.4868132,0,36.100006,3624.8882,9.958484,-13.016914,25.489334,39.38,-104.2
1982,577.7,1.587088,0,46.7,3096.2217,8.5061035,-19.127333,26.366415,39.38,-104.2
1983,584.1,1.6046703,0,37.300003,3025.9277,8.312988,-18.99608,25.497667,39.38,-104.2
1984,702.9,1.9257535,0,35.5,2312.246,6.334921,-25.423166,25.735167,39.38,-104.2
1985,600.5,1.6497253,0,40.600002,3057.1487,8.39876,-20.6815,26.655998,39.38,-104.2
1986,507.50003,1.3942308,0,43.000004,3276.5674,9.001558,-19.08358,25.44975,39.38,-104.2
1987,592.6,1.628022,0,35,3190.413,8.764871,-15.552334,26.114334,39.38,-104.2
1988,510.29996,1.398082,0,47.1,2951.2693,8.0856695,-15.356499,25.814337,39.38,-104.2
1989,511.7,1.4057692,0,28.399998,3213.5737,8.828499,-24.179413,28.128916,39.38,-104.2
1990,560.8,1.5406593,0,30.100002,3284.0093,9.022003,-15.473166,28.562248,39.38,-104.2
1991,496.8,1.3648351,0,55.9,3248.0967,8.923343,-22.904419,26.193502,39.38,-104.2
1941,559.6,1.5373626,0,55.8,-406.2591,-1.1160964,-20.321337,15.930751,38.25,-106.67
1942,398.6,1.095055,0,17.4,-169.66333,-0.46610805,-25.496336,16.820333,38.25,-106.67
1943,526.5,1.4464285,0,13.699999,44.02008,0.120934285,-24.22758,15.901585,38.25,-106.67
1944,433,1.1863014,0,13.8,-134.48047,-0.36843964,-19.458834,16.25575,38.25,-106.67
1945,512.4,1.4038357,0,16.600002,-300.95966,-0.824547,-23.358835,15.059915,38.25,-106.67
1946,545,1.4972527,0,17.499998,-116.454834,-0.31993085,-21.013,17.053665,38.25,-106.67
1947,620.5,1.7046703,0,18,-193.68622,-0.53210497,-21.844254,15.522416,38.25,-106.67
1948,476.09998,1.3043835,0,15.1,264.04865,0.7234209,-22.431753,15.89117,38.25,-106.67
1949,492.80002,1.3538462,0,12.099999,555.89087,1.5271727,-20.542168,15.5495,38.25,-106.67
1950,375.6,1.0318681,0,12.1,492.17334,1.3521246,-24.288248,16.3055,38.25,-106.67
1951,416.3,1.1436813,0,17.1,183.14368,0.50314194,-26.117416,18.195084,38.25,-106.67
1952,484.50003,1.3273973,0,17.5,371.72626,1.0184281,-24.748667,16.918,38.25,-106.67
1953,421.5,1.1579671,0,16.800001,253.51654,0.696474,-20.782,17.42425,38.25,-106.67
1954,483.49997,1.3282967,0,21.799997,729.54974,2.0042574,-20.663252,19.49508,38.25,-106.67
1955,373.90002,1.0271978,0,18.800001,85.48523,0.23484953,-22.357002,17.484667,38.25,-106.67
1956,385.7,1.0567124,0,13.199999,435.07,1.1919726,-20.740335,16.403416,38.25,-106.67
1957,636,1.7472527,0,21.400002,52.397766,0.14394991,-19.856997,17.484667,38.25,-106.67
1958,373.69998,1.0266483,0,13.000002,663.7478,1.823483,-17.682001,18.384665,38.25,-106.67
1959,573.2,1.5747253,0,19.2,194.65808,0.53477496,-21.777834,16.328417,38.25,-106.67
1960,438.8,1.2021917,0,11.700001,468.6012,1.2838389,-23.767416,17.705498,38.25,-106.67
