year,precipitation_sum,precipitation_avg,precipitation_min,precipitation_max,temperature_sum,temperature_avg,temperature_min,temperature_max,lat,lon
1958,469.3,1.2892857,0,20.599998,3331.647,9.152876,-10.373417,26.578667,37.9622335,-109.5793711
1959,603,1.6565934,0,35.4,3209.4553,8.817185,-13.273417,26.041168,37.9622335,-109.5793711
1960,563.39996,1.5435616,0,22.9,2914.7112,7.98551,-17.84842,25.764082,37.9622335,-109.5793711
1961,669.39996,1.8390108,0,31.400002,2724.745,7.4855633,-13.652584,26.434916,37.9622335,-109.5793711
1962,501.09998,1.3766483,0,25.400002,3090.6804,8.49088,-16.204668,26.595335,37.9622335,-109.5793711
1963,567.69995,1.5596153,0,28.699999,3216.8555,8.837515,-24.06092,25.830748,37.9622335,-109.5793711
1964,579,1.5863013,0,26.600002,2669.782,7.3144712,-11.0130005,26.178665,37.9622335,-109.5793711
1965,816.80005,2.243956,0,34.099995,2602.785,7.150508,-14.856748,24.351585,37.9622335,-109.5793711
1966,596.49994,1.6387361,0,25.899998,2979.1492,8.184476,-15.569251,25.066168,37.9622335,-109.5793711
1967,646.5,1.7760988,0,27.900002,3122.9282,8.5794735,-15.760918,25.134916,37.9622335,-109.5793711
1968,770.6,2.1112328,0,26.5,2602.4841,7.1300936,-15.296334,25.420332,37.9622335,-109.5793711
1969,693.39996,1.9049449,0,30.5,2741.1323,7.5305834,-15.229667,25.80575,37.9622335,-109.5793711
1970,589.3,1.618956,0,34.9,2951.1929,8.107673,-10.477584,26.978668,37.9622335,-109.5793711
1971,584.6,1.6060439,0,24.500002,2757.622,7.575885,-21.885918,27.46617,37.9622335,-109.5793711
1972,606.30005,1.661096,0,28.700005,2994.561,8.204277,-18.079668,26.4495,37.9622335,-109.5793711
1973,615.3,1.6903846,0,20.499998,2429.4033,6.674185,-17.53592,26.27658,37.9622335,-109.5793711
1974,528.5,1.4519231,0,26.400002,2838.0972,7.7969704,-18.419249,25.99742,37.9622335,-109.5793711
1975,576.1,1.5826923,0,20.3,2411.5825,6.6252265,-15.267169,24.79325,37.9622335,-109.5793711
1976,593.9,1.6271234,0,23.1,2815.1902,7.7128496,-16.896332,26.24533,37.9622335,-109.5793711
1977,493.2,1.3549451,0,31.9,3147.474,8.646907,-17.313002,24.916168,37.9622335,-109.5793711
1978,581.30005,1.5969782,0,25.599998,3306.7617,9.08451,-9.927584,25.389082,37.9622335,-109.5793711
1979,644.80005,1.7714287,0,29.100002,2698.7515,7.414152,-19.992167,27.312002,37.9622335,-109.5793711
1980,701.80005,1.9227399,0,27.500002,3013.7861,8.256948,-11.654667,25.393248,37.9622335,-109.5793711
1981,774.3,2.1271977,0,27,3551.718,9.757467,-8.452583,26.497414,37.9622335,-109.5793711
1982,839.49994,2.3063185,0,23.9,2846.2346,7.819326,-15.396335,24.41825,37.9622335,-109.5793711
1983,893.8,2.4554944,0,39.1,2860.395,7.858228,-13.744252,24.337,37.9622335,-109.5793711
1984,753,2.0630138,0,21.2,2762.4717,7.5684156,-15.527584,24.497414,37.9622335,-109.5793711
1985,853.3,2.3442307,0,24.500002,2905.1929,7.981299,-17.827583,26.311998,37.9622335,-109.5793711
1986,775.3,2.129945,0,25.400002,3119.6763,8.570539,-11.669251,24.589083,37.9622335,-109.5793711
1987,845.3,2.3222528,0,39.300003,3030.52,8.325604,-14.879668,23.826582,37.9622335,-109.5793711
1988,595.3,1.6309589,0,18.2,2972.9363,8.145031,-13.746337,25.572418,37.9622335,-109.5793711
1989,441.5,1.2129121,0,20.499998,3177.2156,8.728614,-22.88175,27.226587,37.9622335,-109.5793711
1990,595.7,1.6365385,0,25.7,3251.4365,8.932518,-17.221333,26.793253,37.9622335,-109.5793711
1991,572.30005,1.5722529,0,23.5,2850.101,7.829948,-23.552582,25.609917,37.9622335,-109.5793711
1941,1081.8,2.9719782,0,107.8,1663.9553,4.5713058,-16.024918,22.26258,37.06460157,-107.1891309
1942,568.4,1.5615386,0,19.300001,1779.0302,4.8874454,-23.216585,23.360498,37.06460157,-107.1891309
1943,643.5,1.7678572,0,31.900002,2195.9072,6.032712,-20.4895,22.400084,37.06460157,-107.1891309
1944,737.4,2.020274,0,41.3,1789.9219,4.9038954,-16.993666,22.487585,37.06460157,-107.1891309
1945,580.60004,1.590685,0,26.199999,1968.4802,5.3930964,-16.420752,22.475084,37.06460157,-107.1891309
1946,547.69995,1.5046701,0,28.300001,2081.434,5.7182255,-19.14575,23.645914,37.06460157,-107.1891309
1947,847.2,2.3274724,0,48.2,1723.099,4.7337885,-17.30617,23.000082,37.06460157,-107.1891309
1948,534.8,1.4652054,0,31.399998,2282.6636,6.253873,-17.939499,22.468834,37.06460157,-107.1891309
1949,744.30005,2.0447803,0,38.899998,2364.1387,6.4948864,-21.966583,21.768831,37.06460157,-107.1891309
1950,381.1,1.046978,0,27.500004,2685.8596,7.378735,-19.555836,22.987917,37.06460157,-107.1891309
1951,580.30005,1.5942309,0,34.5,2401.8787,6.598568,-24.172499,24.827501,37.06460157,-107.1891309
1952,728.30005,1.9953426,0,31.8,2060.3938,5.6449146,-18.8975,23.25875,37.06460157,-107.1891309
1953,481.8,1.3236264,0,24.7,2302.7163,6.3261437,-17.820417,25.660835,37.06460157,-107.1891309
1954,504.1,1.3848901,0,33.699993,2795.6475,7.6803503,-16.749584,25.640001,37.06460157,-107.1891309
1955,431.90002,1.1865386,0,23.500002,2009.6871,5.5211186,-19.88708,24.271248,37.06460157,-107.1891309
1956,341.5,0.93561643,0,20.099997,2765.627,7.57706,-15.3725,23.854582,37.06460157,-107.1891309
1957,998.6,2.7434065,0,31.6,2121.1057,5.8272133,-15.630833,24.410835,37.06460157,-107.1891309
1958,472.69998,1.2986263,0,27.6,2524.1997,6.9346147,-15.203748,25.967081,37.06460157,-107.1891309
1959,636.7,1.7491759,0,30.1,2712.6704,7.452391,-15.57875,23.008753,37.06460157,-107.1891309
1960,701.5,1.9219178,0,21.3,2379.8352,6.5200963,-19.78917,23.369165,37.06460157,-107.1891309
1961,684.4,1.8802198,0,31.100002,2066.0476,5.675955,-17.71,23.04,37.06460157,-107.1891309
1962,496.40002,1.3637363,0,25.400003,2394.6704,6.578765,-22.501669,23.26708,37.06460157,-107.1891309
1963,513.19995,1.4098899,0,26.000004,2610.3809,7.1713758,-28.451666,24.217081,37.06460157,-107.1891309
1964,618.9,1.6956165,0,28.099998,1814.4833,4.971187,-18.47875,24.060831,37.06460157,-107.1891309
1965,980.8,2.6945055,0,45.5,1951.4685,5.3611774,-18.907915,20.975418,37.06460157,-107.1891309
1966,532.2,1.462088,0,31.500002,2447.9683,6.7251873,-16.820417,23.59625,37.06460157,-107.1891309
1967,508.6,1.3972528,0,23.6,2449.3599,6.7290106,-20.159998,21.83792,37.06460157,-107.1891309
1968,673.9,1.8463014,0,30,2112.542,5.7877865,-17.882917,24.202501,37.06460157,-107.1891309
1969,735.4,2.0203297,0,31.000004,2128.1602,5.846594,-18.755833,23.3775,37.06460157,-107.1891309
1970,482.59998,1.3258241,0,41.399994,2303.135,6.327294,-18.299582,23.90667,37.06460157,-107.1891309
1971,551.80005,1.5159342,0,29.399998,2083.6372,5.724278,-27.36416,24.34833,37.06460157,-107.1891309
1972,601.50006,1.6479454,0,43.5,2494.8416,6.835182,-19.330833,24.962915,37.06460157,-107.1891309
1973,649.9,1.7854396,0,31.199999,1864.137,5.1212554,-16.957916,23.8775,37.06460157,-107.1891309
1974,594.19995,1.6324174,0,22.200003,2345.6328,6.444046,-17.189167,24.117083,37.06460157,-107.1891309
1975,600.4,1.6494507,0,20.300003,1709.8662,4.6974344,-19.253748,21.300415,37.06460157,-107.1891309
1976,549.6,1.5057534,0,20.100002,2321.0437,6.359024,-19.639164,22.248331,37.06460157,-107.1891309
1977,494.50003,1.3585166,0,19,2541.9263,6.983314,-20.637085,22.325417,37.06460157,-107.1891309
1978,636.69995,1.7491757,0,30.3,2801.2163,7.695649,-14.230832,24.106667,37.06460157,-107.1891309
1979,701.4,1.9269232,0,30.099997,2159.52,5.9327474,-24.087084,24.981667,37.06460157,-107.1891309
1980,698.30005,1.9131508,0,27.199999,2459.804,6.739189,-15.807918,24.081665,37.06460157,-107.1891309
1981,597.5,1.6414835,0,38.499996,2948.818,8.101149,-11.593333,24.110834,37.06460157,-107.1891309
1982,810.2999,2.2260988,0,31.299997,2326.9663,6.3927646,-17.853748,23.031668,37.06460157,-107.1891309
1983,682.89996,1.8760988,0,23.599997,2307.754,6.3399835,-17.587084,22.129585,37.06460157,-107.1891309
1984,754.7,2.0676713,0,26.399998,2013.779,5.517203,-17.843332,21.969168,37.06460157,-107.1891309
1985,916.69995,2.5184064,0,36.399998,2301.6226,6.3231387,-19.928751,22.581665,37.06460157,-107.1891309
1986,972.8,2.6725276,0,34.199993,2352.0454,6.4616632,-17.303747,22.612915,37.06460157,-107.1891309
1987,606.1,1.6651099,0,29.000006,2464.658,6.7710385,-18.318333,21.725416,37.06460157,-107.1891309
1988,731.69995,2.0046575,0,44,2385.1,6.5345206,-17.272495,22.910833,37.06460157,-107.1891309
1989,547.49994,1.5041207,0,48.39999,2572.1826,7.066436,-18.968332,25.462915,37.06460157,-107.1891309
1990,762.4,2.0945055,0,37.1,2702.5828,7.424678,-15.232913,25.58167,37.06460157,-107.1891309
1991,696.2,1.9126374,0,28.399996,2147.7412,5.900388,-25.437082,22.100418,37.06460157,-107.1891309
1941,686,1.8846154,0,25.499998,501.41748,1.3775206,-18.279999,21.467916,39.62701934,-108.8105487
1942,504.9,1.387088,0,44.399998,578.8385,1.5902157,-24.4675,21.284584,39.62701934,-108.8105487
1943,579.39996,1.5917581,0,33.3,1009.66547,2.7738063,-22.846664,21.411667,39.62701934,-108.8105487
1944,498.09998,1.3646575,0,16.999998,718.14606,1.9675235,-20.884165,21.1075,39.62701934,-108.8105487
1945,716,1.9616438,0,33.600006,414.15637,1.134675,-20.869581,19.474165,39.62701934,-108.8105487
1946,584.5,1.6057693,0,29.5,784.48016,2.1551652,-21.690416,22.390837,39.62701934,-108.8105487
1947,759.30005,2.0859892,0,26.300001,442.29883,1.2151067,-23.1175,20.70542,39.62701934,-108.8105487
1948,523.5,1.4342465,0,17.999998,1198.0625,3.282363,-24.423752,20.601252,39.62701934,-108.8105487
1949,659.5,1.8118132,0,27.500002,1356.3862,3.7263358,-22.463333,21.455416,39.62701934,-108.8105487
1950,541.30005,1.4870881,0,19.2,1917.9729,5.2691565,-23.397253,22.131918,39.62701934,-108.8105487
1951,682.10004,1.8739012,0,20,1566.4052,4.303311,-28.138918,23.579832,39.62701934,-108.8105487
1952,611.2,1.6745206,0,27.500002,1657.7516,4.5417852,-20.5785,23.715248,39.62701934,-108.8105487
1953,600.1,1.6486263,0,26.000002,1794.7301,4.9305773,-18.32225,23.59233,39.62701934,-108.8105487
1954,638.2001,1.7532969,0,25.999998,2275.5864,6.251611,-16.263918,24.906914,39.62701934,-108.8105487
1955,570.5,1.5673077,0,20.700003,1412.0635,3.8792953,-21.457666,23.2965,39.62701934,-108.8105487
1956,489.6,1.3413699,0,27.2,2028.3245,5.557053,-21.172253,22.575666,39.62701934,-108.8105487
1957,866.69995,2.381044,0,22,1568.2384,4.308347,-17.349333,23.77983,39.62701934,-108.8105487
1958,440.7,1.2107143,0,17.700005,2263.1323,6.2173963,-14.57225,24.627748,39.62701934,-108.8105487
1959,657.3,1.8057692,0,30.799997,2083.9446,5.7251225,-14.799335,23.781916,39.62701934,-108.8105487
1960,566,1.5506849,0,19.8,1980.9578,5.4272814,-20.6285,25.436087,39.62701934,-108.8105487
1961,795,2.1840658,0,31,1831.7654,5.0323224,-19.916002,24.171495,39.62701934,-108.8105487
1962,520.7001,1.4304947,0,24.699995,2007.9218,5.5162687,-25.172255,23.494417,39.62701934,-108.8105487
1963,614.7001,1.6887364,0,27.2,2298.597,6.3148265,-31.170172,24.433996,39.62701934,-108.8105487
1964,567.2,1.5539726,0,24.2,1515.039,4.1507916,-18.549334,24.415253,39.62701934,-108.8105487
1965,764.30005,2.0997255,0,24.199999,1547.2947,4.2508097,-18.674334,21.519419,39.62701934,-108.8105487
1966,544.6,1.4961538,0,46.5,2026.9843,5.568638,-18.60975,24.027748,39.62701934,-108.8105487
1967,681.30005,1.8717034,0,20.8,1921.8259,5.279742,-20.599333,22.175665,39.62701934,-108.8105487
1968,712.19995,1.9512328,0,26.7,1480.8579,4.057145,-18.293085,22.86733,39.62701934,-108.8105487
1969,737.8,2.026923,0,35.600002,1668.5842,4.5840225,-20.172249,23.625664,39.62701934,-108.8105487
1970,650,1.7857143,0,33.3,1740.907,4.7827115,-18.72642,24.284002,39.62701934,-108.8105487
1971,524.7,1.4414835,0,20.4,1686.4612,4.6331353,-27.309752,25.450663,39.62701934,-108.8105487
1972,606.10004,1.6605481,0,30.299997,1994.637,5.464759,-22.393087,23.611082,39.62701934,-108.8105487
1973,706.60004,1.9412088,0,22.6,1434.9866,3.9422708,-20.361834,24.917334,39.62701934,-108.8105487
1974,535.3,1.4706044,0,23.9,1855.7029,5.098085,-23.686836,24.356913,39.62701934,-108.8105487
1975,625.1,1.7173076,0,24.7,1354.9426,3.72237,-21.207666,22.508997,39.62701934,-108.8105487
1976,596,1.6328768,0,19.400003,1823.0349,4.994616,-22.724335,24.3965,39.62701934,-108.8105487
1977,565.7,1.5541209,0,21.9,2345.8862,6.444742,-16.674332,23.023582,39.62701934,-108.8105487
1978,597.1,1.6403846,0,20.699999,2312.7134,6.353608,-15.132667,24.319418,39.62701934,-108.8105487
1979,606.8,1.667033,0,25.900002,1699.4424,4.668798,-25.326418,24.936083,39.62701934,-108.8105487
1980,711.6,1.949589,0,25.299995,1940.3455,5.316015,-17.949333,23.127747,39.62701934,-108.8105487
1981,749.9,2.060165,0,41.300003,2651.632,7.2847037,-11.749331,23.142334,39.62701934,-108.8105487
1982,779.5,2.1414835,0,26.2,1708.1718,4.6927795,-22.601418,23.461084,39.62701934,-108.8105487
1983,830.1,2.2804945,0,24.6,1771.7113,4.8673387,-18.036835,22.09025,39.62701934,-108.8105487
1984,946.7,2.5936987,0,45.5,1386.2704,3.798001,-20.088915,21.175665,39.62701934,-108.8105487
1985,919.39996,2.525824,0,31.900003,1743.2654,4.789191,-23.597252,23.658997,39.62701934,-108.8105487
1986,877.6,2.410989,0,30.3,1931.074,5.305148,-18.14725,22.575666,39.62701934,-108.8105487
1987,710.5,1.9519231,0,30,2069.6655,5.6858945,-16.470165,21.40692,39.62701934,-108.8105487
1988,585,1.6027397,0,22.299997,1974.1516,5.4086347,-18.445166,24.061083,39.62701934,-108.8105487
1989,510.89996,1.4035714,0,36.199997,2159.0698,5.9315104,-26.953497,25.531916,39.62701934,-108.8105487
1990,548.4,1.5065935,0,20.399998,2443.1592,6.7119756,-16.618082,25.93608,39.62701934,-108.8105487
1991,662.5,1.8200549,0,23.499998,1820.1947,5.000535,-25.47017,23.663168,39.62701934,-108.8105487
1941,468.30002,1.2865385,0,27.9,1893.2615,5.2012677,-15.559003,24.997248,39.5885327,-107.5380854
1942,407.30002,1.1189561,0,31.699999,2022.5885,5.556562,-18.523584,24.27017,39.5885327,-107.5380854
1943,400.3,1.0997252,0,18.899998,2277.9636,6.258142,-18.979836,23.90558,39.5885327,-107.5380854
1944,400,1.0958904,0,24.699999,2099.071,5.75088,-15.000668,23.305586,39.5885327,-107.5380854
1945,453.40002,1.2421918,0,21.500002,1905.7191,5.2211485,-17.296501,23.297249,39.5885327,-107.5380854
1946,422.6,1.160989,0,29.6,2158.8113,5.9308004,-15.056916,26.009748,39.5885327,-107.5380854
1947,547.9,1.5052198,0,27.800003,1948.4094,5.352773,-17.092333,23.640999,39.5885327,-107.5380854
1948,495.2,1.3567123,0,20.299997,2498.188,6.844351,-16.386084,23.965998,39.5885327,-107.5380854
1949,516.9,1.420055,0,17.7,2717.501,7.465662,-15.152752,24.768084,39.5885327,-107.5380854
1950,449.8,1.2357142,0,21.5,2616.2634,7.1875367,-19.591333,23.271164,39.5885327,-107.5380854
1951,509.40002,1.3994507,0,26.300003,2270.5776,6.2378507,-22.199663,25.523252,39.5885327,-107.5380854
1952,522.80005,1.4323289,0,29.1,2561.5469,7.0179367,-21.320501,25.8795,39.5885327,-107.5380854
1953,458.59998,1.2598901,0,19.099998,2529.6653,6.94963,-15.203834,25.789915,39.5885327,-107.5380854
1954,420.59998,1.1554945,0,17.599998,2947.9631,8.0988,-16.374666,26.346169,39.5885327,-107.5380854
1955,422.3,1.1601648,0,14.599998,2299.138,6.316313,-17.830917,25.442003,39.5885327,-107.5380854
1956,439.10004,1.2030138,0,23.9,2673.4385,7.324489,-18.024668,24.198252,39.5885327,-107.5380854
1957,687.3,1.8881868,0,32.4,2288.8945,6.288172,-15.378834,24.59825,39.5885327,-107.5380854
1958,386.7,1.0623627,0,15.500001,2953.1714,8.113109,-13.218415,26.337831,39.5885327,-107.5380854
1959,498.40002,1.3692309,0,21.4,2509.4463,6.894083,-16.61425,25.144081,39.5885327,-107.5380854
1960,470,1.2876712,0,20.9,2715.5386,7.4398317,-16.860083,25.948252,39.5885327,-107.5380854
1961,594,1.6318681,0,24.499996,2339.9253,6.428366,-14.105916,25.987833,39.5885327,-107.5380854
1962,429.6,1.1802198,0,21.599998,2703.9111,7.428327,-20.657999,25.827421,39.5885327,-107.5380854
1963,382.09998,1.0497252,0,14.099998,2843.0173,7.8104873,-28.947578,25.946173,39.5885327,-107.5380854
1964,479.9,1.3147945,0,21.000002,2122.703,5.815624,-19.283,25.935747,39.5885327,-107.5380854
1965,589.4,1.6192309,0,22.600004,2364.9653,6.4971576,-15.943418,23.885752,39.5885327,-107.5380854
1966,436.40002,1.1989012,0,35.3,2797.5422,7.6855555,-14.54967,26.671167,39.5885327,-107.5380854
1967,441.79996,1.2137362,0,36.89999,2632.3984,7.231864,-15.957999,23.794083,39.5885327,-107.5380854
1968,545.60004,1.4947946,0,22.899998,2276.2593,6.2363267,-13.855915,23.521166,39.5885327,-107.5380854
1969,548.60004,1.5071429,0,22.7,2432.736,6.683341,-14.455918,25.508665,39.5885327,-107.5380854
1970,475.30002,1.3057693,0,27.8,2229.3757,6.1246586,-16.118418,25.379501,39.5885327,-107.5380854
1971,470.60004,1.2928573,0,16.6,2286.7507,6.2822824,-23.11425,25.850334,39.5885327,-107.5380854
1972,446.7,1.2238357,0,18.699999,2576.7073,7.059472,-16.710081,26.652418,39.5885327,-107.5380854
1973,478.19998,1.3137362,0,22.199999,2357.3608,6.476266,-15.355916,25.906584,39.5885327,-107.5380854
1974,429.2,1.1791209,0,19.4,2527.04,6.9424176,-16.733,24.767,39.5885327,-107.5380854
1975,506.59998,1.3917582,0,15.699999,2130.04,5.8517585,-18.737165,23.592001,39.5885327,-107.5380854
1976,445.5,1.2205479,0,20.3,2633.003,7.2137065,-18.926752,25.03158,39.5885327,-107.5380854
1977,357.1,0.981044,0,20.699999,2698.4653,7.4133663,-17.566334,25.612837,39.5885327,-107.5380854
1978,570,1.5659341,0,23.400002,2966.5005,8.149727,-15.7705,26.460756,39.5885327,-107.5380854
1979,518.9,1.4255495,0,28.300003,2581.592,7.0922856,-21.95175,27.037836,39.5885327,-107.5380854
1980,584,1.6,0,30.9,2809.9756,7.698563,-14.751752,24.967001,39.5885327,-107.5380854
1981,470.10004,1.2914836,0,21.4,3075.9111,8.450305,-14.933,25.844086,39.5885327,-107.5380854
1982,638.8,1.754945,0,23.7,2396.753,6.584486,-16.57883,24.769087,39.5885327,-107.5380854
1983,572.6,1.5730768,0,28.800001,2576.0276,7.0769987,-14.808,24.43367,39.5885327,-107.5380854
1984,727.5,1.9931507,0,38.000004,2190.5469,6.001498,-14.845502,23.375336,39.5885327,-107.5380854
1985,694.80005,1.9087913,0,28.300005,2570.059,7.0606017,-19.39758,25.237837,39.5885327,-107.5380854
1986,681.6,1.8725274,0,28.799995,2719.4504,7.471018,-13.076749,24.371168,39.5885327,-107.5380854
1987,406.1,1.1156594,0,14.8,2887.2756,7.932076,-14.591336,24.362837,39.5885327,-107.5380854
1988,445.30005,1.2200001,0,18.9,2764.5112,7.574003,-17.555916,25.342003,39.5885327,-107.5380854
1989,449.60004,1.2351649,0,31.900005,2815.0466,7.7336445,-21.518417,26.567001,39.5885327,-107.5380854
1990,420,1.1538461,0,21.7,2993.7363,8.22455,-14.0892515,26.752419,39.5885327,-107.5380854
1991,467.1,1.2832417,0,19.800003,2563.6294,7.0429378,-23.001749,24.792,39.5885327,-107.5380854
1941,260.40002,0.71538466,0,9.400002,2535.2422,6.964951,-19.474669,29.619085,40.42616486,-109.3590048
1942,185.30002,0.509066,0,21.300003,2606.7363,7.1613636,-24.001749,28.816996,40.42616486,-109.3590048
1943,169.90001,0.46675828,0,17.1,3365.144,9.244902,-14.841334,28.442001,40.42616486,-109.3590048
1944,199.8,0.54739726,0,13.4,2806.6487,7.6894484,-18.08925,27.925339,40.42616486,-109.3590048
1945,194.5,0.53287673,0,17.4,2722.1282,7.4578853,-15.5580015,27.637835,40.42616486,-109.3590048
1946,234.50002,0.6442308,0,21.000002,3032.1965,8.330211,-16.899668,28.589918,40.42616486,-109.3590048
1947,267.4,0.7346154,0,19,2340.7715,6.430691,-20.887169,28.764915,40.42616486,-109.3590048
1948,202.19998,0.55397254,0,11.500001,3189.903,8.739461,-21.322584,28.050337,40.42616486,-109.3590048
1949,288.5,0.7925824,0,19.300001,3270.3945,8.9846,-19.858002,28.725334,40.42616486,-109.3590048
1950,187.79999,0.51593405,0,9.000002,2952.4316,8.111076,-21.590994,25.973585,40.42616486,-109.3590048
1951,259.90002,0.7140111,0,18.100002,2722.0137,7.47806,-25.578497,28.996498,40.42616486,-109.3590048
1952,238.3,0.65287673,0,16.3,2547.5288,6.979531,-25.088913,29.327751,40.42616486,-109.3590048
1953,225.6,0.61978024,0,14.000002,2946.1655,8.093862,-21.334747,29.684,40.42616486,-109.3590048
1954,246.7,0.67774725,0,17.100002,3414.2449,9.379793,-13.811832,29.304834,40.42616486,-109.3590048
1955,191.29999,0.5255494,0,11.499999,2631.599,7.229668,-20.820166,28.825666,40.42616486,-109.3590048
1956,177.49998,0.48630133,0,13.099998,3434.1912,9.408743,-20.988918,26.96525,40.42616486,-109.3590048
1957,312.7,0.85906595,0,14.9,2734.493,7.5123434,-20.361832,28.77775,40.42616486,-109.3590048
1958,167.1,0.45906594,0,13.5,3661.1885,10.05821,-13.093083,28.669418,40.42616486,-109.3590048
1959,216.4,0.5945055,0,15.100002,3378.4868,9.281557,-14.253499,28.469414,40.42616486,-109.3590048
1960,236,0.64657533,0,12.400001,3056.7183,8.374571,-21.3535,29.546501,40.42616486,-109.3590048
1961,265.3,0.72884613,0,15.100003,3027.6804,8.317803,-20.5785,28.440252,40.42616486,-109.3590048
1962,206.80002,0.5681319,0,19,3007.2031,8.261547,-25.032667,28.842337,40.42616486,-109.3590048
1963,179.79999,0.493956,0,13.100001,3686.9404,10.128957,-30.316,29.71733,40.42616486,-109.3590048
1964,203.70001,0.5580822,0,13.300001,2802.106,7.6770024,-17.351416,29.702751,40.42616486,-109.3590048
1965,292.4,0.8032967,0,15.3,2744.197,7.539003,-17.661833,27.092337,40.42616486,-109.3590048
1966,222.80002,0.61208797,0,18.5,3134.6494,8.611674,-17.972248,29.013166,40.42616486,-109.3590048
1967,203.20001,0.5582418,0,11.800001,3137.0886,8.618376,-19.08475,29.206923,40.42616486,-109.3590048
1968,257.7,0.70602745,0,16.2,2766.5913,7.5797024,-18.74725,29.058998,40.42616486,-109.3590048
1969,272.3,0.7480769,0,18.400002,2898.4531,7.9627833,-20.965998,29.117334,40.42616486,-109.3590048
1970,221.90001,0.6096154,0,18.099998,3109.2947,8.542018,-21.58683,28.811087,40.42616486,-109.3590048
1971,240.9,0.6618132,0,13.599998,2811.9487,7.725134,-25.726416,29.39025,40.42616486,-109.3590048
1972,219.5,0.60136986,0,14.500002,3300.9539,9.043709,-20.828497,27.933998,40.42616486,-109.3590048
1973,291.7,0.80137366,0,14.600002,2610.976,7.1730113,-22.64933,30.275665,40.42616486,-109.3590048
1974,194.30002,0.53379124,0,9.500001,3021.4053,8.300564,-25.970167,29.631914,40.42616486,-109.3590048
1975,269.5,0.74038464,0,14.2,2713.5261,7.454742,-19.645166,28.844414,40.42616486,-109.3590048
1976,183.90001,0.5038356,0,11.5,3115.21,8.5348215,-21.880583,29.350668,40.42616486,-109.3590048
1977,143.79999,0.3950549,0,16.499998,3676.0159,10.098945,-17.251417,28.854836,40.42616486,-109.3590048
1978,239,0.6565934,0,16.999998,3415.7073,9.383811,-16.720163,29.81317,40.42616486,-109.3590048
1979,239,0.6565934,0,22.199999,2871.603,7.8890195,-24.145164,30.417334,40.42616486,-109.3590048
1980,304.90002,0.8353425,0,13.3,3175.927,8.70117,-19.926414,28.31942,40.42616486,-109.3590048
1981,197.2,0.54175824,0,13.400002,4124.8887,11.332111,-7.026417,29.200668,40.42616486,-109.3590048
1982,312.7,0.85906595,0,17.8,3083.1387,8.470161,-22.234749,28.600668,40.42616486,-109.3590048
1983,294.9,0.8101648,0,19.3,3144.224,8.637979,-17.724337,28.086084,40.42616486,-109.3590048
1984,334.4,0.91616434,0,17.1,2538.237,6.954074,-20.241,26.46942,40.42616486,-109.3590048
1985,323.80002,0.88956046,0,19.4,2936.5283,8.067386,-22.495169,27.459,40.42616486,-109.3590048
1986,313.40002,0.8609891,0,17.800001,3280.9243,9.013528,-22.324331,28.523582,40.42616486,-109.3590048
1987,255.8,0.7027473,0,16.400002,3576.6907,9.826074,-14.282665,26.759,40.42616486,-109.3590048
1988,170.4,0.4668493,0,15,3386.7766,9.27884,-20.349333,29.061083,40.42616486,-109.3590048
1989,152,0.41758242,0,13.099998,3446.449,9.4682665,-26.101416,29.588165,40.42616486,-109.3590048
1990,182.7,0.5019231,0,10.9,3709.8718,10.191956,-13.638916,28.5465,40.42616486,-109.3590048
1991,189.90001,0.5217033,0,16.4,3173.9385,8.719611,-26.472252,27.094414,40.42616486,-109.3590048
1941,724,1.9890109,0,34.9,718.56104,1.9740688,-16.8635,17.869833,38.74535201,-105.3507837
1942,582.2,1.5994506,0,19.2,772.4694,2.1221688,-22.042665,20.380249,38.74535201,-105.3507837
1943,569.8,1.5653846,0,16.800001,1173.1422,3.2229183,-21.109335,19.807333,38.74535201,-105.3507837
1944,461.1,1.2632877,0,44.7,1012.79126,2.7747705,-16.140583,20.60525,38.74535201,-105.3507837
1945,648,1.7753425,0,20.400002,692.6432,1.8976526,-20.611416,17.557333,38.74535201,-105.3507837
1946,632.7,1.7381868,0,23.8,893.4796,2.4546144,-18.259335,18.571915,38.74535201,-105.3507837
1947,742.3,2.0392857,0,26.300003,489.71082,1.3453593,-19.367668,18.146917,38.74535201,-105.3507837
1948,427.59998,1.1715068,0,21,1117.989,3.0629835,-22.565584,19.399,38.74535201,-105.3507837
1949,512.1,1.4068681,0,19.4,1369.9047,3.7634745,-20.380167,19.196918,38.74535201,-105.3507837
1950,483.7,1.3288462,0,14.900001,1708.8094,4.6945314,-22.048834,19.09075,38.74535201,-105.3507837
1951,495.3,1.3607142,0,14.9,1270.7727,3.4911337,-29.063416,21.921999,38.74535201,-105.3507837
1952,435.5,1.1931506,0,28.3,1335.6968,3.6594431,-22.505087,21.796999,38.74535201,-105.3507837
1953,489.10004,1.3436815,0,19.799997,1561.0975,4.2887297,-19.902998,21.946999,38.74535201,-105.3507837
1954,382.19998,1.05,0,14.599998,2040.9829,5.6070957,-16.859251,22.611582,38.74535201,-105.3507837
1955,443.4,1.2181319,0,19.6,1232.5787,3.3862054,-23.236334,21.974083,38.74535201,-105.3507837
1956,454.00003,1.2438357,0,24.900002,1613.7446,4.4212184,-20.842583,19.721998,38.74535201,-105.3507837
